1610768120670|2|statement|connection 0|select * from test|select * from test
1611933011337|0|commit|connection 0||
1611933012706|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933012707|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933020941|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933020942|0|commit|connection 0||
1611933020944|0|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933020945|0|commit|connection 0||
1611933023731|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933023732|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933088716|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933088717|1|commit|connection 0||
1611933088720|1|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933088723|0|commit|connection 0||
1611933089922|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933089924|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933093333|0|commit|connection 0||
1611933095519|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933095520|1|commit|connection 0||
1611933095522|1|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933095522|0|commit|connection 0||
1611933096581|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933096582|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933101248|3|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 1
1611933101259|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933101259|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933110181|3|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 3
1611933110189|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933110190|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933114320|4|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 4
1611933114326|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933114327|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933117178|8|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 5
1611933117187|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933291527|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933291532|1|commit|connection 0||
1611933291535|1|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933291537|1|commit|connection 0||
1611933293209|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933293212|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933319188|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933319188|0|commit|connection 0||
1611933319191|0|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933319192|0|commit|connection 0||
1611933321153|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933321155|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933323868|3|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 1
1611933325369|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933325370|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933444823|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933444824|0|commit|connection 0||
1611933444827|1|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933444828|0|commit|connection 0||
1611933445968|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933445970|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933447623|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933447625|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2,2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2,2
1611933451173|2|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 4
1611933453423|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933453424|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2,2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2,2
1611933457060|4|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 5
1611933457653|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933457654|1|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933465890|3|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 2
1611933466464|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933466465|0|statement|connection 0|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2|select iri.id, rm.room_num, rt.room_type_name, iri.customer_name, iri.gender, iri.idcard, iri.phone, iri.money, iri.create_date     FROM     in_room_info iri     INNER JOIN     rooms rm     ON iri.room_id = rm.id     INNER JOIN     room_type rt     ON rt.id = rm.room_type_id     WHERE iri.status = '1' LIMIT 2
1611933468163|3|statement|connection 0|UPDATE in_room_info SET status = '0' WHERE id = ?|UPDATE in_room_info SET status = '0' WHERE id = 3
1611933468998|0|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
1611933471694|0|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933471696|1|commit|connection 0||
1611933471697|0|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933471699|0|commit|connection 0||
1611933486333|1|statement|connection 0|SELECT id FROM system_user WHERE username=? AND pwd=?|SELECT id FROM system_user WHERE username='admin' AND pwd='d5d23b080c52f070e3dc61821f325c7d'
1611933486333|0|commit|connection 0||
1611933486335|1|statement|connection 0|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = ?) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = ?) t2     ON t1.id = t2.parent|SELECT * FROM     (SELECT sa.id, sa.authority_name AS oneName FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent = 0 AND su.id = 1) t1     INNER JOIN     (SELECT sa.authority_name AS twoName, sa.authority_url AS twoUrl, sa.parent FROM system_user su INNER JOIN user_authority ua     ON su.id=ua.user_id INNER JOIN system_authority sa     ON sa.id=ua.authority_id WHERE parent != 0 AND su.id = 1) t2     ON t1.id = t2.parent
1611933486336|0|commit|connection 0||
1611933487749|1|statement|connection 0|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'|SELECT count(0) FROM in_room_info iri INNER JOIN rooms rm ON iri.room_id = rm.id INNER JOIN room_type rt ON rt.id = rm.room_type_id WHERE iri.status = '1'
